,mood,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo
3094,fitness,2R7gA9dAHTjASKU0wiTJok,0.903,0.545,1,-6.896,1,0.05,0.0226,8.2e-06,0.87,124.011
3095,fitness,24WHeh1JbKd0jhfOWCYwcW,0.562,0.982,6,-3.749,1,0.0552,0.00139,0.0201,0.595,126.959
3096,fitness,1t0Jmqg1pKVBbxjQFZebeR,0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.473,123.023
3097,fitness,4xkOaSrkexMciUUogZKVTS,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.1,171.447
3098,fitness,5Z01UMMf7V1o0MzF86s6WJ,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.0612,171.374
3099,fitness,6HSqyfGnsHYw9MmIpa9zlZ,0.415,0.926,5,-1.304,0,0.374,0.253,0,0.542,158.423
3100,fitness,3yfqSUWxFvZELEM4PmlwIR,0.949,0.661,5,-4.244,0,0.0572,0.0302,0,0.76,104.504
3101,fitness,4SE4yewyGpOYfxfx59Yjc5,0.679,0.908,8,-3.411,1,0.202,0.234,0,0.687,85.918
3102,fitness,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.662,112.238
3103,fitness,7kNlRLC9PEH8nXMVawssMx,0.478,0.951,2,-2.347,1,0.19,0.0133,2.21e-06,0.338,179.978
3104,fitness,4dK00wCxlqWEeN8BoM1BHT,0.516,0.874,9,-2.571,1,0.186,0.0864,0,0.391,169.561
3105,fitness,0fGh0trRN1xz3s41r7V5ce,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.534,107.005
3106,fitness,6onQaeFDa4kW00ee428KDl,0.951,0.618,8,-3.555,1,0.0501,0.0656,6.54e-05,0.945,121.008
3107,fitness,6oizXK3I0y3aiMWMCrdXXA,0.663,0.663,8,-6.168,1,0.331,0.0654,0,0.537,174.184
3108,fitness,7BMO7O7ImjV8HNTH74Tshv,0.908,0.758,9,-4.753,0,0.174,0.0687,0,0.87,148.015
3109,fitness,75IN3CtuZwTHTnZvYM4qnJ,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.815,85.519
3110,fitness,4XHQyvbrBsQaaBUW1VvmsL,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.844,120.014
3111,fitness,7iXF2W9vKmDoGAhlHdpyIa,0.924,0.74,8,-1.299,1,0.0774,0.0827,0,0.621,133.974
3112,fitness,6r027Faonff84hxFMjMbIH,0.708,0.849,7,-2.666,1,0.324,0.38,0,0.649,148.102
3113,fitness,2E6BB9DvlEltjJfjSJLzFS,0.881,0.753,9,-3.744,1,0.0745,0.228,0.000455,0.881,127.984
3114,fitness,3RtdZrJnbiclZuRx4jtBCV,0.649,0.921,11,-3.022,0,0.0429,0.0202,0.000126,0.625,86.745
3115,fitness,6rpg5yvRSz6PH9qSr4QPzj,0.851,0.933,4,-5.574,0,0.105,0.194,6.57e-06,0.935,134.053
3116,fitness,6Hc3nlc5BMfLK58NapkLbs,0.742,0.912,5,-5.32,0,0.0706,0.0443,0.0088,0.812,125.035
3117,fitness,1zLBsSVxETQOfINOLYvT5m,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.312,124.025
3118,fitness,08m4Jm1lTxdoQU7wRtrbL0,0.892,0.94,1,-4.115,1,0.0437,0.00263,0.398,0.749,127.014
3119,fitness,13PqqV8pIb6XpdZ85CACxF,0.749,0.923,0,-3.056,1,0.209,0.0486,5.2e-05,0.934,119.965
3120,fitness,0nHczgcxtVIc2Yl1KPpwhC,0.828,0.885,2,-2.292,1,0.0744,0.00552,0.329,0.385,128.028
3121,fitness,4vUcoqQTwNQkkzb73UYh3L,0.751,0.929,1,-3.178,1,0.0827,0.0518,0,0.865,125.039
3122,fitness,3n5s7iMigB2NX57PPZJrts,0.534,0.911,11,-2.713,0,0.114,0.231,0.0227,0.525,104.98
3123,fitness,5UxeOSJEW9viYm9b9P5UDo,0.875,0.753,1,-4.695,1,0.0628,0.0383,0.784,0.951,120.056
3124,fitness,4QgChiyKY0lJnL3YylZC8Y,0.817,0.511,1,-7.476,1,0.0448,0.0348,5.5e-05,0.761,124.014
3125,fitness,3UqZwFvncJCEYdsGq8SnWN,0.585,0.966,11,-4.452,0,0.0782,0.0123,0,0.77,162.075
3126,fitness,0cjCEQqbJZwdRnxu3zWodj,0.902,0.861,4,-2.933,0,0.133,0.116,0.000822,0.7,114.993
3127,fitness,6hGeHv9wLCAnTPA6A1MRit,0.749,0.808,7,-3.582,1,0.0612,0.0363,7.37e-05,0.727,127.972
3128,fitness,5e45GhSF18JYoLpaq2F48h,0.715,0.942,8,-2.889,1,0.107,0.00175,0.000461,0.818,130.019
3129,fitness,5ui2AZfARdgJcWYXWDSUjE,0.754,0.967,4,-4.014,0,0.0643,0.16,0.00912,0.807,119.982
3130,fitness,1OUPXna2MCgAt3VNmXJBtg,0.834,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.865,129.984
3131,fitness,6J9HJWLlM68tivivQOGMtw,0.845,0.863,10,-0.787,0,0.268,0.0293,0.000417,0.884,130.013
3132,fitness,0Oe49j06Bjrxs8PltuVeaW,0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.444,130.007
3133,fitness,2Nq1C4IrgfP30XMU3bk7sG,0.717,0.789,6,-5.837,0,0.12,0.185,0,0.831,127.068
3134,fitness,1IgAlcdzTD2FhofBI4ppee,0.827,0.805,4,-3.722,0,0.0648,0.0182,0.000411,0.524,130.0
3135,fitness,1oJy1Kero9YIh8rbyooDTb,0.764,0.863,10,-4.43,0,0.0659,0.0524,0.00691,0.917,129.961
3136,fitness,0qDwHG0vkWubGfgstdwxkW,0.891,0.891,8,-5.332,0,0.0801,0.0573,1.11e-05,0.77,110.045
3137,fitness,1zI4Pceaff67Xykljw2Tw8,0.795,0.933,7,-2.975,1,0.0857,0.0262,0.000129,0.669,110.002
3138,fitness,4fyJkh4GkrPXUVZjVdv9wF,0.778,0.895,5,-2.448,0,0.0337,0.048,0.0073,0.823,121.052
3139,fitness,7AEmDB4RJku1NiusieQeLm,0.717,0.902,4,-3.872,1,0.0581,0.0664,0.00108,0.962,124.958
3140,fitness,4YEu5HTyDK2HqGJCPKIA89,0.862,0.757,10,-6.036,0,0.253,0.00819,0.45,0.607,126.004
3141,fitness,26SVL664w2yW9PQ4cd3LQz,0.63,0.888,4,-6.256,0,0.0747,0.00961,0,0.725,128.037
3142,fitness,3JFsKMtGkIyHTBqZl1U4tM,0.784,0.924,2,-4.555,1,0.068,0.114,0.649,0.435,97.018
3143,fitness,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.345,171.017
3144,fitness,2owOdGBoyfPVrU5RzTjq6S,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.62,124.127
3145,fitness,3MVadAunaUygfBEBxWNaoI,0.81,0.79,4,-4.898,0,0.177,0.545,2.22e-06,0.621,123.892
3146,fitness,6bJ6qztzvFyYqxy8aryDJ1,0.877,0.658,11,-6.055,0,0.132,0.163,0,0.693,123.995
3147,fitness,3vPi1uH3Wl9GTuoB9AHMdR,0.859,0.943,1,-4.111,0,0.057,0.0228,1.99e-05,0.915,125.957
3148,fitness,1vMrCcZapEEAkKMRHRLvRT,0.853,0.696,9,-7.206,1,0.0633,0.00852,1e-06,0.324,113.026
3149,fitness,62WIfRYPVh1rwEYPdqfa9t,0.609,0.83,11,-3.229,0,0.0552,0.117,0,0.478,128.986
3150,fitness,0RHlpI9MZJw2vfSQARWoY9,0.69,0.842,6,-4.528,1,0.0366,0.0449,0,0.652,112.076
3151,fitness,54zJ1SxDe0CQhWRij7E0no,0.725,0.794,7,-2.421,0,0.0699,0.305,0,0.754,123.964
3152,fitness,6OMu5YfXPj00mTZqeDvIRA,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.159,199.892
3153,fitness,44xO8889yUQHn70P73NILS,0.629,0.876,5,-5.572,0,0.0408,0.129,1.39e-06,0.645,124.999
3154,fitness,0ZXdzaT1k688dkpNeEgQiV,0.499,0.898,8,-4.181,0,0.124,0.124,7.2e-06,0.618,120.04
3155,fitness,0C4ejWmOTMv8vuYj85mf8m,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.833,127.975
3156,fitness,236irGwQHCBQnRJs2zgoib,0.586,0.715,11,-5.962,0,0.159,0.013,1.15e-06,0.59,120.971
3157,fitness,2oyrFNTJLiveP0e7vWRFUu,0.754,0.698,9,-5.806,0,0.0619,0.0367,0,0.888,120.052
3158,fitness,0Anr4WMD97I6duS6zgLX3C,0.694,0.725,4,-8.83,0,0.0362,0.0269,0.000437,0.278,121.975
3159,fitness,0vyOnxhF0xymBvKotSLSfA,0.677,0.631,3,-6.876,0,0.0603,0.168,0.216,0.543,123.999
3160,fitness,0TDLuuLlV54CkRRUOahJb4,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.301,126.062
3161,fitness,2FvMIRQdrasAImpXkoxo3z,0.809,0.661,5,-4.31,1,0.0559,0.0107,8.11e-06,0.682,122.952
3162,fitness,49ziHtycEUnbFQtE8e8slt,0.742,0.838,3,-2.758,0,0.0476,0.339,0,0.694,128.022
3163,fitness,2KdihVjdDOwWmFNt2mD8u2,0.724,0.734,11,-5.539,0,0.0383,0.0249,0.000325,0.673,125.993
3164,fitness,6v4q8nCmozuRVnVr0xDFNf,0.707,0.843,6,-4.036,0,0.0779,0.0268,0,0.766,100.021
3165,fitness,3DWxTyMKS2ABm5kBUbJeTN,0.834,0.897,11,-5.142,0,0.175,0.00507,0.000278,0.808,122.985
3166,fitness,1DXjg103TtWPLrXyIqfP2B,0.799,0.663,3,-5.836,0,0.0568,0.0493,0.0113,0.705,124.997
3167,fitness,1Ci5HADivPCNRoNEitJEqi,0.756,0.914,3,-3.744,0,0.0349,0.011,2.92e-06,0.899,125.02
3168,fitness,4OFvZOcKBBrzypXhxf6DCu,0.746,0.793,0,-5.725,1,0.0265,0.0519,0,0.656,127.973
3169,fitness,6NPVjNh8Jhru9xOmyQigds,0.652,0.757,1,-6.819,1,0.153,0.286,0,0.962,159.911
3170,fitness,0Cnb8XdGDMHAmIRBUJMkIS,0.759,0.807,8,-5.812,0,0.122,0.448,0,0.62,123.904
3171,fitness,22SXyL6pUjwIvGWvgGjLov,0.608,0.722,9,-5.55,0,0.107,0.00791,2.84e-05,0.121,128.009
3172,fitness,2o8mpJbxVo8kOp4LELl48j,0.75,0.775,7,-7.197,1,0.0511,0.0214,0.00075,0.52,120.041
3173,fitness,5YtJCl83jA1ZlXtjWcCLys,0.796,0.698,11,-7.617,0,0.0675,0.0226,0.000454,0.64,124.991
3174,fitness,2D1bxrIYRfLKNDje8kuUaJ,0.537,0.762,7,-4.86,0,0.0451,0.0284,1.9e-05,0.432,124.965
3175,fitness,38PlOKsgli4T2JieHGUNhN,0.849,0.582,0,-5.986,0,0.0428,0.0982,3.53e-05,0.565,116.001
3176,fitness,0mf2W3Q2NowXoi2hsIzCjJ,0.818,0.773,8,-5.714,0,0.0579,0.0166,7.64e-06,0.878,122.016
3177,fitness,7CH8J4ulT49UfZwSDSkSZA,0.668,0.726,9,-7.512,1,0.0468,0.0387,0,0.453,124.075
